Cargo	IdCargo	IdTipo	IdTipo2	CargoOK
20190904_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190903_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190902_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190901_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190831_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190823_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190711_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190711_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190710_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190709_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190709_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190707_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190705_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190703_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190703_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190702_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190630_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190629_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190628_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190628_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190627_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190626_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190624_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190608_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190606_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190605_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190604_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190601_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190822_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190821_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190821_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190820_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190819_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190818_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190818_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190816_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190815_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190814_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190813_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190812_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190809_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190803_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190802_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190801_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190731_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190910_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190908_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190906_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190905_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190904_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190903_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190708_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190704_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190629_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190626_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190625_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190624_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190611_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190610_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190610_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190609_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190609_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190607_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190604_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190603_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190603_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190531_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190530_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190530_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190529_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190528_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190528_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190526_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190525_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190525_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190524_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190524_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190515_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190512_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190511_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190510_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190507_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190822_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190802_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190731_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190727_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190724_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190724_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190916_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190708_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190706_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190630_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190627_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190622_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190620_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190614_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190614_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190613_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190613_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190612_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190612_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190819_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190818_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190817_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190811_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190810_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190801_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190730_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190730_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190729_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190728_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190727_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190726_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190725_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190725_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190723_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190722_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190722_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190721_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190721_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190717_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190714_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190712_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190701_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190831_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190830_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190825_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190824_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190628_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190625_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190623_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190623_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190622_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190621_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190621_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190620_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190619_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190619_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190618_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190618_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190617_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190617_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190616_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190616_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190615_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190615_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190610_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190606_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190606_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190605_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190603_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190602_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190602_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190530_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190529_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190529_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190527_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190527_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190526_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190522_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190519_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190518_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190514_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190514_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190726_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190721_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190720_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190720_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190719_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190719_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190716_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190715_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190713_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190710_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190704_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190913_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190913_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190912_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190911_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190909_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190907_Sobre renta Comunidad 81	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190904_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190902_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190901_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190927_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190927_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190928_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190928_Sobre renta Comunidad 22	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
20190929_Sobre renta Comunidad 21	Variables	Internacional	Roaming Datos	Sobre Renta Comunidad
